name,datetime,Mean Area-Weighted Radiance,Month ,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sao Paulo,2014-11-19,55.08509602,11,29.6,15.8,21.6,28.4,15.8,21.4,13,60.9,0,0,0,,,,46.4,20.5,122.2,1016.7,29.8,11.8,289.4,23.9,10,,2014-11-19 6:12:38,2014-11-19 19:31:38,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-20,51.95414415,11,26.6,19.4,22.4,26.6,19.4,22.4,14.7,62.6,0,0,0,,,,,16.2,126.2,1017.2,57.2,10.5,191.8,15.8,7,,2014-11-20 6:12:24,2014-11-20 19:32:20,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-21,52.19448467,11,31.6,19.1,24.4,30.6,19.1,24.3,15.2,58.4,0,0,0,,,,31.3,18.9,95.2,1016.5,42.2,9.8,270.2,22.4,10,,2014-11-21 6:12:12,2014-11-21 19:33:02,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-22,54.05850037,11,27.4,22,24.1,28.1,22,24.1,17.3,66.7,0,0,0,,,,40.7,19.8,308.6,1015.3,67,9.9,126.4,10.5,4,,2014-11-22 6:12:01,2014-11-22 19:33:44,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-23,54.05850037,11,26,18.6,22.2,26,18.6,22.2,17.5,75.4,1,100,4.17,rain,,,,21.9,167.6,1016.3,80,9,278.8,23.2,9,,2014-11-23 6:11:52,2014-11-23 19:34:26,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-24,54.05532075,11,26.7,18,21.7,27.8,18,21.7,17.7,79.2,0,0,0,,,,,25.5,136.3,1017.4,93.1,7.2,280.5,23.2,9,,2014-11-24 6:11:44,2014-11-24 19:35:08,0.07,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-25,54.0602182,11,29.4,20,23.7,29.9,20,23.9,18.3,73.5,12,100,4.17,rain,,,44.3,20.1,63.5,1013.5,71.1,8.8,186.3,15.4,6,,2014-11-25 6:11:38,2014-11-25 19:35:50,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-26,54.0602182,11,27.4,20.1,22.4,28.6,20.1,22.4,19,81.9,17,100,16.67,rain,,,40.7,22.6,349,1011.3,83.2,8.8,197.1,16.3,8,,2014-11-26 6:11:33,2014-11-26 19:36:32,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-27,43.73215368,11,24.2,19.1,21.7,24.2,19.1,21.7,17.8,79.2,1,100,4.17,rain,,,37.1,19.6,172.9,1015.3,88.1,9.8,183.2,15,6,,2014-11-27 6:11:29,2014-11-27 19:37:14,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-28,54.0602182,11,25.1,17.8,20.8,25.1,17.8,20.8,15.2,71.4,0,0,0,,,,37.1,26.5,151.9,1018.2,76.7,9.4,331.3,27.4,10,,2014-11-28 6:11:28,2014-11-28 19:37:56,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-29,54.0602182,11,24.1,18,20.7,24.1,18,20.7,15.7,73.9,0,0,0,,,,,20.9,137.5,1019.5,90.1,10.3,341.9,28.2,10,,2014-11-29 6:11:27,2014-11-29 19:38:38,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-11-30,52.53093874,11,27,17.9,21.3,27.6,17.9,21.3,16.1,73,0,0,0,,0,0,12.6,19.9,117.8,1018.4,73.5,9.2,334.3,27.6,10,,2014-11-30 6:11:28,2014-11-30 19:39:20,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-01,45.2897366,12,29.4,20,23.2,29.7,20,23.3,17.5,72.2,3,100,4.17,rain,0,0,28.1,18.2,82.6,1017.3,72.9,8,314.9,26.2,10,,2014-12-01 6:11:30,2014-12-01 19:40:02,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-02,49.92854595,12,28.6,19.3,24.6,28.7,19.3,24.6,15.5,59,0,0,0,,0,0,38.9,19.5,357.1,1016.6,62.1,12.9,322.1,26.5,10,,2014-12-02 6:11:34,2014-12-02 19:40:44,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-03,53.75600447,12,29,21,25.5,28.9,21,25.5,15,53.2,0,0,0,,0,0,55.4,27.9,330.9,1015.3,38.9,12,319,26.4,10,,2014-12-03 6:11:40,2014-12-03 19:41:25,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-04,51.84176336,12,24.3,16.6,20.4,24.3,16.6,20.4,16,76.6,7.1,100,8.33,rain,0,0,44.3,25.7,198,1016.9,73.9,8,162.9,13.5,7,,2014-12-04 6:11:47,2014-12-04 19:42:06,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-05,53.87648919,12,20.1,16,18,20.1,16,18,14.1,78.2,0.1,100,4.17,rain,0,0,42.1,22.1,155.4,1019.6,91.9,9.5,200.9,16.8,6,,2014-12-05 6:11:55,2014-12-05 19:42:47,0.47,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-06,47.5458871,12,26.6,16,20.6,26.6,16,20.6,15.4,74.1,0,0,0,,0,0,42.1,25.3,145,1019.2,69.5,9.3,279.3,23.2,9,,2014-12-06 6:12:04,2014-12-06 19:43:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-07,52.94692746,12,29.6,17.9,23.1,29.4,17.9,23.2,16,66.2,0,0,0,,0,0,25.9,21.3,121.4,1018.5,40.3,10.9,299.4,24.8,9,,2014-12-07 6:12:15,2014-12-07 19:44:07,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-08,53.87648919,12,30.9,21,25,30.1,21,25,16,59.3,0,0,0,,0,0,26.6,19.1,57.5,1017.3,57.2,10.6,289.6,24,10,,2014-12-08 6:12:28,2014-12-08 19:44:46,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-09,49.33650031,12,27.6,21.9,24,28,21.9,24.1,17.1,66.1,0.2,100,4.17,rain,0,0,38.5,15.8,352,1016,70.9,10.1,246.9,20.5,9,,2014-12-09 6:12:42,2014-12-09 19:45:25,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-10,53.87648919,12,26.6,20.4,22.5,26.6,20.4,22.5,17.8,75.8,8,100,12.5,rain,0,0,51.8,16.1,353.1,1015.2,76.1,10.1,141.3,11.8,6,,2014-12-10 6:12:57,2014-12-10 19:46:04,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-11,53.87648919,12,28,20,23.4,28.6,20,23.5,18,72.6,5.3,100,8.33,rain,0,0,34.6,20,335.3,1015.6,71,9.7,188.4,15.6,6,,2014-12-11 6:13:13,2014-12-11 19:46:42,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-12,53.87648919,12,29.1,20,23.2,29.4,20,23.3,18.4,75.7,21.1,100,12.5,rain,0,0,48.7,26.1,18.1,1015.2,71.1,9.3,234.8,19.5,9,,2014-12-12 6:13:31,2014-12-12 19:47:19,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-13,53.87648919,12,22.6,20,21.3,22.6,20,21.3,17.9,81.2,3,100,8.33,rain,0,0,63,24.6,338.1,1012,74.9,9.9,92.2,7.5,3,,2014-12-13 6:13:50,2014-12-13 19:47:56,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-14,53.87648919,12,25.3,17.6,20.8,25.3,17.6,20.8,17.3,81,13.2,100,8.33,rain,0,0,52.9,22.2,167.2,1014.1,86,8.5,225.2,18.6,9,,2014-12-14 6:14:11,2014-12-14 19:48:32,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-15,52.26973143,12,24.2,16.6,19.5,24.2,16.6,19.5,13,67.6,0,0,0,,0,0,40,24.8,137.5,1018.6,67.1,10.3,362.7,30,10,,2014-12-15 6:14:32,2014-12-15 19:49:07,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-16,54.0283543,12,26.7,15,19.5,27.2,15,19.6,13.8,70.4,0,0,0,,0,0,37.1,22.9,130.7,1018.8,64.4,10,335.8,27.7,10,,2014-12-16 6:14:55,2014-12-16 19:49:42,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-17,53.83430273,12,29,15.8,21.8,28.9,15.8,21.8,14.2,63.8,0,0,0,,0,0,29.5,19.9,135.4,1015.4,65.6,10.5,285.6,23.6,10,,2014-12-17 6:15:19,2014-12-17 19:50:16,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-18,51.97600942,12,31.6,18.4,24.2,31,18.4,24.1,15.4,60.8,0,0,0,,0,0,31.3,22.2,148.7,1013,53.7,9.9,347.1,28.7,10,,2014-12-18 6:15:44,2014-12-18 19:50:49,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-19,53.67200235,12,29,19.4,22.6,30.1,19.4,22.8,17.3,73,9.2,100,8.33,rain,0,0,36.7,16.1,150.8,1012.8,77.3,7.1,222,18.4,9,,2014-12-19 6:16:11,2014-12-19 19:51:21,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-20,53.76829505,12,30,21,25.1,30.4,21,25.4,17.8,66.1,2,100,4.17,rain,0,0,46.1,21.6,328.2,1012.7,52.9,10.1,310.7,25.7,9,,2014-12-20 6:16:38,2014-12-20 19:51:52,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-21,56.90034311,12,30,23.6,26.4,30.8,23.6,26.7,18.2,61.5,0,0,0,,0,0,56.5,29.5,335.6,1012.9,48.5,10.5,289.8,24,9,,2014-12-21 6:17:07,2014-12-21 19:52:22,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-22,54.02691958,12,29,21,24,30.3,21,24.2,19.3,75.9,50,100,4.17,rain,0,0,59.4,23.5,331.2,1014.6,90.2,8.9,209.1,17.2,8,,2014-12-22 6:17:37,2014-12-22 19:52:52,0.02,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-23,54.02691958,12,21.8,17.6,20.1,21.8,17.6,20.1,17.9,87.2,42,100,16.67,rain,0,0,48.2,22.6,165.4,1017.7,98,6.8,31.2,2.5,1,,2014-12-23 6:18:07,2014-12-23 19:53:20,0.05,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-24,54.02691958,12,21.6,17,19.1,21.6,17,19.1,16.2,83.8,0.8,100,4.17,rain,0,0,35.3,17.1,153,1019.7,99.4,9.2,75.9,6.1,3,,2014-12-24 6:18:39,2014-12-24 19:53:47,0.09,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-25,50.83577598,12,29.1,18,21.8,30.4,18,22.1,18.1,80.7,12,100,8.33,rain,0,0,51.8,17.3,116.4,1020.4,85.8,7.7,284.2,23.5,10,,2014-12-25 6:19:12,2014-12-25 19:54:13,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-26,44.68467083,12,31.2,20,24.7,31.7,20,25.1,18.5,70.8,0,0,0,,0,0,29.2,19.7,119.4,1021.1,61.1,8.4,306.6,25.1,10,,2014-12-26 6:19:45,2014-12-26 19:54:39,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-27,54.01579498,12,34,21.4,27.2,33.3,21.4,27.4,17.4,58.2,0,0,0,,0,0,29.2,15,163.6,1018,46.9,10.3,358.7,29.8,10,,2014-12-27 6:20:19,2014-12-27 19:55:03,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-28,53.55682755,12,33,22.4,28.4,32.5,22.4,28.3,16.2,50.3,0,0,0,,0,0,37.1,19.8,303.4,1015.2,41.8,10.2,325.6,27,10,,2014-12-28 6:20:55,2014-12-28 19:55:25,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-29,54.01440901,12,31.6,20.1,25.2,32.6,20.1,25.4,17.7,65.1,4,100,8.33,rain,0,0,46.1,23.4,307,1014.8,72.9,9.8,302.4,25,10,,2014-12-29 6:21:31,2014-12-29 19:55:47,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-30,54.01440901,12,30.1,21,25.1,30.1,21,25.2,17.2,63.4,0.1,100,4.17,rain,0,0,38.9,18.4,324.5,1014.2,75.5,10.5,199.3,16.3,8,,2014-12-30 6:22:08,2014-12-30 19:56:07,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2014-12-31,52.53118394,12,31,22,25.9,31.2,22,26.1,16.5,56.8,0,0,0,,0,0,47.2,20.1,326.3,1014.8,74.7,10.5,263.3,21.9,9,,2014-12-31 6:22:45,2014-12-31 19:56:27,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-01,54.01440901,1,31.4,23.4,26.8,31.6,23.4,27,17.6,58.1,0,0,0,,0,0,48.2,22.3,324.5,1015.4,54.5,10.5,357.5,29.6,10,,2015-01-01 6:23:23,2015-01-01 19:56:45,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-02,52.54579689,1,32.6,23.6,27,33.1,23.6,27.2,18.2,60,3,100,4.17,rain,0,0,59.7,32.2,313.8,1015.4,68.5,10,322.5,26.7,10,,2015-01-02 6:24:02,2015-01-02 19:57:01,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-03,50.15659318,1,28.2,22,24,30.3,22,24.3,19.9,78.8,0,0,0,,0,0,33.8,21.1,146.6,1017.8,90.9,9.8,222.3,18.3,8,,2015-01-03 6:24:42,2015-01-03 19:57:17,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-04,54.01440901,1,27.6,21.6,23.4,28.3,21.6,23.5,18.2,73.3,2,100,4.17,rain,0,0,40.7,18.4,221.4,1019,82.3,10,203.3,16.7,7,,2015-01-04 6:25:22,2015-01-04 19:57:31,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-05,53.89487382,1,27.6,21,22.8,28.3,21,22.9,18.6,77.7,2,100,4.17,rain,0,0,40.7,16.8,108.4,1019.3,71.1,9.5,159.8,13.2,5,,2015-01-05 6:26:03,2015-01-05 19:57:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-06,53.9881446,1,29.3,20,23.9,29.5,20,24.1,17.5,68.6,0,0,0,,0,0,24.8,19.9,61.8,1020,57.8,10,266.5,22.1,10,,2015-01-06 6:26:44,2015-01-06 19:57:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-07,50.33033107,1,31.8,20,24.6,31.5,20,24.6,17.1,65.6,19,100,4.17,rain,0,0,57.6,26.1,23.3,1018.2,45.1,9.5,320.9,26.4,10,,2015-01-07 6:27:25,2015-01-07 19:58:05,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-08,46.51630932,1,32,19.4,24.4,32.4,19.4,24.6,17.4,68,0,0,0,,0,0,27.7,17.5,318.4,1018,34.7,10.2,341.7,28.4,10,,2015-01-08 6:28:07,2015-01-08 19:58:14,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-09,49.50437455,1,33,20.8,27.4,34,20.8,27.9,18.4,60.9,28,100,4.17,rain,0,0,32.4,17.5,298,1017,25.2,10.1,327,27.1,10,,2015-01-09 6:28:50,2015-01-09 19:58:21,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-10,52.61801861,1,33.2,23.6,27.8,33.5,23.6,28.3,18.8,60.2,1,100,4.17,rain,0,0,38.9,20.4,265.6,1017.4,37.9,10.5,327.4,27.2,10,,2015-01-10 6:29:32,2015-01-10 19:58:27,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-11,53.20188302,1,34,22.3,26.8,34.6,22.3,27.1,19.1,64.9,8,100,4.17,rain,0,0,37.1,19.9,75.2,1017.3,48.6,9.2,313.7,26.1,10,,2015-01-11 6:30:15,2015-01-11 19:58:31,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,remote,83780099999"
Sao Paulo,2015-01-12,47.49068425,1,34,21.4,25.9,33.7,21.4,26,18.1,64.6,22,100,4.17,rain,0,0,38.1,18.4,348.5,1017.5,38.7,10.2,330.5,27.5,10,,2015-01-12 6:30:59,2015-01-12 19:58:34,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-13,49.86730281,1,34.4,21.9,26.5,34.2,21.9,26.8,17.4,59.7,0.6,100,4.17,rain,0,0,32,20.2,118.9,1017.2,25.6,9.8,308.1,25.6,10,,2015-01-13 6:31:42,2015-01-13 19:58:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-14,47.98832688,1,33,22,25.6,33,22,25.8,18.9,68.8,9,100,4.17,rain,0,0,21.6,25,99,1017.3,53.4,7.5,297.9,24.7,10,,2015-01-14 6:32:26,2015-01-14 19:58:36,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-15,53.97544695,1,31.6,22.9,25.8,33.2,22.9,26.3,19.5,69.4,0.3,100,4.17,rain,0,0,37.1,21.5,139.9,1018.5,68.4,9.3,285.3,23.5,9,,2015-01-15 6:33:10,2015-01-15 19:58:35,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-16,50.12230671,1,31.3,22,25.7,32.9,22,26.3,20,72,0.1,100,4.17,rain,0,0,22.3,21.9,138.9,1019,51.2,8.4,328.1,27.2,10,,2015-01-16 6:33:54,2015-01-16 19:58:33,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-17,52.1304221,1,34.9,20.8,27.7,35.4,20.8,28,18,59.5,0,0,0,,0,0,29.5,18.1,113.9,1016.9,25.2,9.2,337.3,28,10,,2015-01-17 6:34:38,2015-01-17 19:58:29,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-18,51.93234429,1,33.6,23,27.8,33.6,23,28.3,18.9,61.2,0,0,0,,0,0,27.7,20.2,141.8,1016.8,60.5,9.7,319.8,26.5,9,,2015-01-18 6:35:22,2015-01-18 19:58:23,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-19,49.27876636,1,34.6,22,27.8,34.4,22,27.9,17.9,59.9,0,0,0,,0,0,42.5,22.7,141.6,1017.4,40.7,9.9,340,28.2,10,,2015-01-19 6:36:06,2015-01-19 19:58:16,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-20,51.70776708,1,34.4,22.9,27.6,33.8,22.9,27.8,17.7,57.6,0,0,0,,0,0,31.3,17.9,167.2,1015.4,19.6,9.7,343.1,28.4,10,,2015-01-20 6:36:50,2015-01-20 19:58:08,0,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-21,53.72727623,1,29.1,22,25.1,29.9,22,25.4,18.4,67.3,0,0,0,,0,0,38.9,25.4,169.2,1016.6,72.5,9.9,257.5,21.5,9,,2015-01-21 6:37:34,2015-01-21 19:57:58,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-22,53.72727623,1,25.5,19,21.7,25.5,19,21.7,17.2,76.7,17.7,100,12.5,rain,0,0,46.8,27,162.6,1018.4,86.2,8.9,258.7,21.4,10,,2015-01-22 6:38:17,2015-01-22 19:57:47,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-23,52.49928983,1,25.6,18.8,21.4,25.6,18.8,21.4,17,76.9,1,100,4.17,rain,0,0,40.3,24.4,160.1,1018.9,85.1,10.1,247.2,20.4,9,,2015-01-23 6:39:01,2015-01-23 19:57:34,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-24,41.38654281,1,28.9,19,22.6,29,19,22.7,17.3,73.3,5,100,8.33,rain,0,0,32.4,24,115.9,1017.3,71.8,9.7,269.2,22,9,,2015-01-24 6:39:45,2015-01-24 19:57:20,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-25,53.30187886,1,30,18.4,24.2,30,18.4,24.2,16.2,63.1,0,0,0,,0,0,42.8,20.4,31.7,1016.3,55,10.4,312.3,25.9,10,,2015-01-25 6:40:28,2015-01-25 19:57:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-26,53.38799148,1,28.4,19,23.2,29.3,19,23.3,17.4,71.2,7.7,100,8.33,rain,0,0,37.1,19.8,326.2,1016.7,81,9.9,269.9,22.4,10,,2015-01-26 6:41:11,2015-01-26 19:56:48,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-27,53.38799148,1,28,20.5,24,28.9,20.5,24.3,17.7,68.7,13,100,4.17,rain,0,0,37.1,22.5,318,1017.3,78.4,9.8,243.2,20,8,,2015-01-27 6:41:54,2015-01-27 19:56:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-28,53.38799148,1,29,21,25.3,29.8,21,25.5,18.1,65.6,2,100,4.17,rain,0,0,38.9,20.7,336,1017,78.2,10.5,249.8,20.5,10,,2015-01-28 6:42:37,2015-01-28 19:56:11,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
Sao Paulo,2015-01-29,53.34083966,1,28.9,22,25.2,29.4,22,25.3,17.8,64.1,0.9,100,4.17,rain,0,0,54.7,27.3,314.5,1016.1,66.2,10.3,253.7,20.8,9,,2015-01-29 6:43:20,2015-01-29 19:55:50,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"SBMT,83779099999,SBSP,SBGR,83780099999"
