Date,Mean Area-Weighted Radiance
2014-11-03 00:00:00,49.77176924
2014-11-04 00:00:00,53.83477124
2014-11-05 00:00:00,53.99644582
2014-11-06 00:00:00,46.18655573
2014-11-07 00:00:00,49.35199323
2014-11-08 00:00:00,53.99644582
2014-11-09 00:00:00,53.99644582
2014-11-10 00:00:00,46.26017549
2014-11-11 00:00:00,55.50549574
2014-11-12 00:00:00,49.84877861
2014-11-13 00:00:00,53.8766571
2014-11-14 00:00:00,53.99644582
2014-11-15 00:00:00,53.99644582
2014-11-16 00:00:00,49.06609121
2014-11-17 00:00:00,52.03063542
2014-11-18 00:00:00,53.41890252
2014-11-19 00:00:00,55.08509602
2014-11-20 00:00:00,51.95414415
2014-11-21 00:00:00,52.19448467
2014-11-22 00:00:00,54.05850037
2014-11-23 00:00:00,54.05850037
2014-11-24 00:00:00,54.05532075
2014-11-25 00:00:00,54.0602182
2014-11-26 00:00:00,54.0602182
2014-11-27 00:00:00,43.73215368
2014-11-28 00:00:00,54.0602182
2014-11-29 00:00:00,54.0602182
2014-11-30 00:00:00,52.53093874
2014-12-01 00:00:00,45.2897366
2014-12-02 00:00:00,49.92854595
2014-12-03 00:00:00,53.75600447
2014-12-04 00:00:00,51.84176336
2014-12-05 00:00:00,53.87648919
2014-12-06 00:00:00,47.5458871
2014-12-07 00:00:00,52.94692746
2014-12-08 00:00:00,53.87648919
2014-12-09 00:00:00,49.33650031
2014-12-10 00:00:00,53.87648919
2014-12-11 00:00:00,53.87648919
2014-12-12 00:00:00,53.87648919
2014-12-13 00:00:00,53.87648919
2014-12-14 00:00:00,53.87648919
2014-12-15 00:00:00,52.26973143
2014-12-16 00:00:00,54.0283543
2014-12-17 00:00:00,53.83430273
2014-12-18 00:00:00,51.97600942
2014-12-19 00:00:00,53.67200235
2014-12-20 00:00:00,53.76829505
2014-12-21 00:00:00,56.90034311
2014-12-22 00:00:00,54.02691958
2014-12-23 00:00:00,54.02691958
2014-12-24 00:00:00,54.02691958
2014-12-25 00:00:00,50.83577598
2014-12-26 00:00:00,44.68467083
2014-12-27 00:00:00,54.01579498
2014-12-28 00:00:00,53.55682755
2014-12-29 00:00:00,54.01440901
2014-12-30 00:00:00,54.01440901
2014-12-31 00:00:00,52.53118394
2015-01-01 00:00:00,54.01440901
2015-01-02 00:00:00,52.54579689
2015-01-03 00:00:00,50.15659318
2015-01-04 00:00:00,54.01440901
2015-01-05 00:00:00,53.89487382
2015-01-06 00:00:00,53.9881446
2015-01-07 00:00:00,50.33033107
2015-01-08 00:00:00,46.51630932
2015-01-09 00:00:00,49.50437455
2015-01-10 00:00:00,52.61801861
2015-01-11 00:00:00,53.20188302
2015-01-12 00:00:00,47.49068425
2015-01-13 00:00:00,49.86730281
2015-01-14 00:00:00,47.98832688
2015-01-15 00:00:00,53.97544695
2015-01-16 00:00:00,50.12230671
2015-01-17 00:00:00,52.1304221
2015-01-18 00:00:00,51.93234429
2015-01-19 00:00:00,49.27876636
2015-01-20 00:00:00,51.70776708
2015-01-21 00:00:00,53.72727623
2015-01-22 00:00:00,53.72727623
2015-01-23 00:00:00,52.49928983
2015-01-24 00:00:00,41.38654281
2015-01-25 00:00:00,53.30187886
2015-01-26 00:00:00,53.38799148
2015-01-27 00:00:00,53.38799148
2015-01-28 00:00:00,53.38799148
2015-01-29 00:00:00,53.34083966
2015-01-30 00:00:00,53.30665693
2015-01-31 00:00:00,52.73295405
2015-02-01 00:00:00,43.46819318
2015-02-02 00:00:00,53.38909309
2015-02-03 00:00:00,43.07795307
2015-02-04 00:00:00,52.44460758
2015-02-05 00:00:00,53.38903414
2015-02-06 00:00:00,52.0350981
2015-02-07 00:00:00,36.53738652
2015-02-08 00:00:00,50.19881173
2015-02-09 00:00:00,50.79241499
2015-02-10 00:00:00,53.74931025
2015-02-11 00:00:00,53.36135938
2015-02-12 00:00:00,52.17368122
2015-02-13 00:00:00,51.07686105
2015-02-14 00:00:00,52.48546475
2015-02-15 00:00:00,53.15439664
